prof_id,week_day,hour,semester,academic_year,module,degree,room,degree_year
74,Wed,11,1,2023/2024,Human genome sequencing and interpretation Laboratorio 1° turno - Human genome sequencing and interpretation Laboratorio 2° turno - Human genome sequencing and interpretation Laboratorio 3° turno,Laurea magistrale in Molecular and medical biotechnology [698] Corsi di laurea magistrale - UNICO,Laboratorio di Biotecnologie genetiche [Borgo Roma - Ca' Vignal 3],1
74,Wed,12,1,2023/2024,Human genome sequencing and interpretation Laboratorio 1° turno - Human genome sequencing and interpretation Laboratorio 2° turno - Human genome sequencing and interpretation Laboratorio 3° turno,Laurea magistrale in Molecular and medical biotechnology [698] Corsi di laurea magistrale - UNICO,Laboratorio di Biotecnologie genetiche [Borgo Roma - Ca' Vignal 3],1
74,Wed,13,1,2023/2024,Human genome sequencing and interpretation Teoria,Laurea magistrale in Molecular and medical biotechnology [698] Corsi di laurea magistrale - UNICO,Aula T.02 [Borgo Roma - Ca' Vignal 3],1
74,Wed,14,1,2023/2024,Human genome sequencing and interpretation Teoria,Laurea magistrale in Molecular and medical biotechnology [698] Corsi di laurea magistrale - UNICO,Aula T.02 [Borgo Roma - Ca' Vignal 3],1
74,Wed,16,1,2023/2024,Human genomics and epigenomics,Laurea magistrale in Medical bioinformatics [769] Corsi di laurea magistrale - UNICO,Aula T.06 [Borgo Roma - Ca' Vignal 3],1
74,Wed,17,1,2023/2024,Human genomics and epigenomics,Laurea magistrale in Medical bioinformatics [769] Corsi di laurea magistrale - UNICO,Aula T.06 [Borgo Roma - Ca' Vignal 3],1
112,Mon,8,1,2023/2024,Logica Matricole dispari,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
112,Mon,9,1,2023/2024,Logica Matricole dispari,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
112,Mon,15,1,2023/2024,Logica Matricole pari,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
112,Mon,16,1,2023/2024,Logica Matricole pari,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
112,Mon,17,1,2023/2024,Logica Matricole pari,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
112,Thu,12,1,2023/2024,Logica Matricole pari,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
112,Thu,13,1,2023/2024,Logica Matricole pari,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
112,Tue,13,1,2023/2024,Logica Matricole dispari,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
112,Tue,14,1,2023/2024,Logica Matricole dispari,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
112,Tue,15,1,2023/2024,Logica Matricole dispari,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
9,Thu,10,1,2023/2024,Elementi di fisica,Laurea in Innovazione e sostenibilita' nella produzione industriale di alimenti [1049] Corsi di laurea - UNICO,Aula 1.01 [Borgo Roma - Ca' Vignal 3],1
9,Thu,11,1,2023/2024,Elementi di fisica,Laurea in Innovazione e sostenibilita' nella produzione industriale di alimenti [1049] Corsi di laurea - UNICO,Aula 1.01 [Borgo Roma - Ca' Vignal 3],1
9,Tue,10,1,2023/2024,Elementi di fisica,Laurea in Innovazione e sostenibilita' nella produzione industriale di alimenti [1049] Corsi di laurea - UNICO,Aula L [Borgo Roma - Ca' Vignal 2],1
9,Tue,11,1,2023/2024,Elementi di fisica,Laurea in Innovazione e sostenibilita' nella produzione industriale di alimenti [1049] Corsi di laurea - UNICO,Aula L [Borgo Roma - Ca' Vignal 2],1
12,Mon,11,1,2023/2024,Planning and Automated Reasoning PLANNING,Laurea magistrale in Artificial Intelligence [1046] Corsi di laurea magistrale - UNICO,Aula C [Borgo Roma - Ca' Vignal 1],1
12,Mon,12,1,2023/2024,Planning and Automated Reasoning PLANNING,Laurea magistrale in Artificial Intelligence [1046] Corsi di laurea magistrale - UNICO,Aula C [Borgo Roma - Ca' Vignal 1],1
12,Wed,16,1,2023/2024,Planning and Automated Reasoning PLANNING,Laurea magistrale in Artificial Intelligence [1046] Corsi di laurea magistrale - UNICO,Aula C [Borgo Roma - Ca' Vignal 1],1
12,Wed,17,1,2023/2024,Planning and Automated Reasoning PLANNING,Laurea magistrale in Artificial Intelligence [1046] Corsi di laurea magistrale - UNICO,Aula C [Borgo Roma - Ca' Vignal 1],1
12,Wed,18,1,2023/2024,Planning and Automated Reasoning PLANNING,Laurea magistrale in Artificial Intelligence [1046] Corsi di laurea magistrale - UNICO,Aula C [Borgo Roma - Ca' Vignal 1],1
113,Tue,13,1,2023/2024,Processi di trasformazione e conservazione degli alimenti teoria,Laurea magistrale in Biotecnologie agro-alimentari [388] Corsi di laurea magistrale - UNICO,Aula H [Borgo Roma - Ca' Vignal 2],2
113,Tue,14,1,2023/2024,Processi di trasformazione e conservazione degli alimenti teoria,Laurea magistrale in Biotecnologie agro-alimentari [388] Corsi di laurea magistrale - UNICO,Aula H [Borgo Roma - Ca' Vignal 2],2
113,Wed,8,1,2023/2024,Processi di trasformazione e conservazione degli alimenti teoria,Laurea magistrale in Biotecnologie agro-alimentari [388] Corsi di laurea magistrale - UNICO,Aula 1.01 [Borgo Roma - Ca' Vignal 3],2
113,Wed,9,1,2023/2024,Processi di trasformazione e conservazione degli alimenti teoria,Laurea magistrale in Biotecnologie agro-alimentari [388] Corsi di laurea magistrale - UNICO,Aula 1.01 [Borgo Roma - Ca' Vignal 3],2
18,Thu,13,1,2023/2024,Matematica e statistica,Laurea in Innovazione e sostenibilita' nella produzione industriale di alimenti [1049] Corsi di laurea - UNICO,Aula 1.01 [Borgo Roma - Ca' Vignal 3],1
18,Thu,14,1,2023/2024,Matematica e statistica,Laurea in Innovazione e sostenibilita' nella produzione industriale di alimenti [1049] Corsi di laurea - UNICO,Aula 1.01 [Borgo Roma - Ca' Vignal 3],1
18,Tue,8,1,2023/2024,Matematica e statistica,Laurea in Innovazione e sostenibilita' nella produzione industriale di alimenti [1049] Corsi di laurea - UNICO,Aula L [Borgo Roma - Ca' Vignal 2],1
18,Tue,9,1,2023/2024,Matematica e statistica,Laurea in Innovazione e sostenibilita' nella produzione industriale di alimenti [1049] Corsi di laurea - UNICO,Aula L [Borgo Roma - Ca' Vignal 2],1
77,Mon,16,1,2023/2024,Sintesi di molecole bioattive TEORIA,Laurea magistrale in Biotecnologie per le biorisorse e lo sviluppo ecosostenibile [907] Corsi di laurea magistrale - UNICO,Aula T.05 [Borgo Roma - Ca' Vignal 3],2
77,Mon,17,1,2023/2024,Sintesi di molecole bioattive TEORIA,Laurea magistrale in Biotecnologie per le biorisorse e lo sviluppo ecosostenibile [907] Corsi di laurea magistrale - UNICO,Aula T.05 [Borgo Roma - Ca' Vignal 3],2
77,Tue,15,1,2023/2024,Sintesi di molecole bioattive TEORIA,Laurea magistrale in Biotecnologie per le biorisorse e lo sviluppo ecosostenibile [907] Corsi di laurea magistrale - UNICO,Aula 1.02 [Borgo Roma - Ca' Vignal 3],2
77,Tue,16,1,2023/2024,Sintesi di molecole bioattive TEORIA,Laurea magistrale in Biotecnologie per le biorisorse e lo sviluppo ecosostenibile [907] Corsi di laurea magistrale - UNICO,Aula 1.02 [Borgo Roma - Ca' Vignal 3],2
43,Mon,9,1,2023/2024,Metodi informazionali,Laurea in Bioinformatica [419] Corsi di laurea - UNICO,Aula T.03 [Borgo Roma - Ca' Vignal 3],2
43,Mon,10,1,2023/2024,Metodi informazionali,Laurea in Bioinformatica [419] Corsi di laurea - UNICO,Aula T.03 [Borgo Roma - Ca' Vignal 3],2
43,Thu,13,1,2023/2024,Natural computing,Laurea magistrale in Medical bioinformatics [769] Corsi di laurea magistrale - UNICO,Aula T.06 [Borgo Roma - Ca' Vignal 3],2
43,Thu,14,1,2023/2024,Natural computing,Laurea magistrale in Medical bioinformatics [769] Corsi di laurea magistrale - UNICO,Aula T.06 [Borgo Roma - Ca' Vignal 3],2
43,Tue,8,1,2023/2024,Metodi informazionali,Laurea in Bioinformatica [419] Corsi di laurea - UNICO,Aula T.03 [Borgo Roma - Ca' Vignal 3],2
43,Tue,9,1,2023/2024,Metodi informazionali,Laurea in Bioinformatica [419] Corsi di laurea - UNICO,Aula T.03 [Borgo Roma - Ca' Vignal 3],2
43,Tue,10,1,2023/2024,Metodi informazionali,Laurea in Bioinformatica [419] Corsi di laurea - UNICO,Aula T.03 [Borgo Roma - Ca' Vignal 3],2
43,Wed,10,1,2023/2024,Natural computing,Laurea magistrale in Medical bioinformatics [769] Corsi di laurea magistrale - UNICO,Aula T.06 [Borgo Roma - Ca' Vignal 3],2
43,Wed,11,1,2023/2024,Natural computing,Laurea magistrale in Medical bioinformatics [769] Corsi di laurea magistrale - UNICO,Aula T.06 [Borgo Roma - Ca' Vignal 3],2
86,Fri,8,1,2023/2024,Architettura degli elaboratori Matricole dispari Teoria base,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
86,Fri,9,1,2023/2024,Architettura degli elaboratori Matricole dispari Teoria base,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
86,Fri,14,1,2023/2024,Embedded e IoT systems design Industrial IoT and Cyber-Physical Production Systems,Laurea magistrale in Computer Engineering for Robotics and Smart Industry [954] Corsi di laurea magistrale - UNICO,Laboratorio Ciberfisico [Borgo Roma - Ca' Vignal 3],1
86,Fri,15,1,2023/2024,Embedded e IoT systems design Industrial IoT and Cyber-Physical Production Systems,Laurea magistrale in Computer Engineering for Robotics and Smart Industry [954] Corsi di laurea magistrale - UNICO,Laboratorio Ciberfisico [Borgo Roma - Ca' Vignal 3],1
86,Mon,13,1,2023/2024,Architettura degli elaboratori Matricole pari Teoria base,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
86,Mon,14,1,2023/2024,Architettura degli elaboratori Matricole pari Teoria base,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
86,Thu,8,1,2023/2024,Systems verification e testing,Laurea magistrale in Computer Engineering for Robotics and Smart Industry [954] Corsi di laurea magistrale - UNICO,Laboratorio Ciberfisico [Borgo Roma - Ca' Vignal 3],"[1,2]"
86,Thu,9,1,2023/2024,Systems verification e testing,Laurea magistrale in Computer Engineering for Robotics and Smart Industry [954] Corsi di laurea magistrale - UNICO,Laboratorio Ciberfisico [Borgo Roma - Ca' Vignal 3],"[1,2]"
86,Thu,10,1,2023/2024,Systems verification e testing,Laurea magistrale in Computer Engineering for Robotics and Smart Industry [954] Corsi di laurea magistrale - UNICO,Laboratorio Ciberfisico [Borgo Roma - Ca' Vignal 3],"[1,2]"
86,Thu,13,1,2023/2024,Embedded e IoT systems design Industrial IoT and Cyber-Physical Production Systems,Laurea magistrale in Computer Engineering for Robotics and Smart Industry [954] Corsi di laurea magistrale - UNICO,Laboratorio Ciberfisico [Borgo Roma - Ca' Vignal 3],1
86,Thu,14,1,2023/2024,Embedded e IoT systems design Industrial IoT and Cyber-Physical Production Systems,Laurea magistrale in Computer Engineering for Robotics and Smart Industry [954] Corsi di laurea magistrale - UNICO,Laboratorio Ciberfisico [Borgo Roma - Ca' Vignal 3],1
86,Thu,16,1,2023/2024,Architettura degli elaboratori Matricole dispari Teoria base,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
86,Thu,17,1,2023/2024,Architettura degli elaboratori Matricole dispari Teoria base,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
86,Tue,8,1,2023/2024,Architettura degli elaboratori Matricole pari Teoria base,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
86,Tue,9,1,2023/2024,Architettura degli elaboratori Matricole pari Teoria base,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
86,Tue,16,1,2023/2024,Systems verification e testing,Laurea magistrale in Computer Engineering for Robotics and Smart Industry [954] Corsi di laurea magistrale - UNICO,Laboratorio Ciberfisico [Borgo Roma - Ca' Vignal 3],"[1,2]"
86,Tue,17,1,2023/2024,Systems verification e testing,Laurea magistrale in Computer Engineering for Robotics and Smart Industry [954] Corsi di laurea magistrale - UNICO,Laboratorio Ciberfisico [Borgo Roma - Ca' Vignal 3],"[1,2]"
86,Tue,18,1,2023/2024,Systems verification e testing,Laurea magistrale in Computer Engineering for Robotics and Smart Industry [954] Corsi di laurea magistrale - UNICO,Laboratorio Ciberfisico [Borgo Roma - Ca' Vignal 3],"[1,2]"
86,Wed,16,1,2023/2024,Embedded e IoT systems design Embedded and IoT Systems,Laurea magistrale in Computer Engineering for Robotics and Smart Industry [954] Corsi di laurea magistrale - UNICO,Laboratorio Ciberfisico [Borgo Roma - Ca' Vignal 3],1
86,Wed,17,1,2023/2024,Embedded e IoT systems design Embedded and IoT Systems,Laurea magistrale in Computer Engineering for Robotics and Smart Industry [954] Corsi di laurea magistrale - UNICO,Laboratorio Ciberfisico [Borgo Roma - Ca' Vignal 3],1
86,Wed,18,1,2023/2024,Embedded e IoT systems design Embedded and IoT Systems,Laurea magistrale in Computer Engineering for Robotics and Smart Industry [954] Corsi di laurea magistrale - UNICO,Laboratorio Ciberfisico [Borgo Roma - Ca' Vignal 3],1
45,Mon,17,1,2023/2024,Enzimologia industriale LABORATORIO,Laurea magistrale in Biotecnologie per le biorisorse e lo sviluppo ecosostenibile [907] Corsi di laurea magistrale - UNICO,Laboratorio di Biochimica [Borgo Roma - Ca' Vignal 3],1
45,Mon,18,1,2023/2024,Enzimologia industriale LABORATORIO,Laurea magistrale in Biotecnologie per le biorisorse e lo sviluppo ecosostenibile [907] Corsi di laurea magistrale - UNICO,Laboratorio di Biochimica [Borgo Roma - Ca' Vignal 3],1
45,Thu,13,1,2023/2024,Enzimologia industriale TEORIA,Laurea magistrale in Biotecnologie per le biorisorse e lo sviluppo ecosostenibile [907] Corsi di laurea magistrale - UNICO,Aula 1.02 [Borgo Roma - Ca' Vignal 3],1
45,Thu,14,1,2023/2024,Enzimologia industriale LABORATORIO,Laurea magistrale in Biotecnologie per le biorisorse e lo sviluppo ecosostenibile [907] Corsi di laurea magistrale - UNICO,Laboratorio di Biochimica [Borgo Roma - Ca' Vignal 3],1
45,Thu,15,1,2023/2024,Enzimologia industriale LABORATORIO,Laurea magistrale in Biotecnologie per le biorisorse e lo sviluppo ecosostenibile [907] Corsi di laurea magistrale - UNICO,Laboratorio di Biochimica [Borgo Roma - Ca' Vignal 3],1
45,Thu,16,1,2023/2024,Enzimologia industriale LABORATORIO,Laurea magistrale in Biotecnologie per le biorisorse e lo sviluppo ecosostenibile [907] Corsi di laurea magistrale - UNICO,Laboratorio di Biochimica [Borgo Roma - Ca' Vignal 3],1
45,Thu,17,1,2023/2024,Enzimologia industriale LABORATORIO,Laurea magistrale in Biotecnologie per le biorisorse e lo sviluppo ecosostenibile [907] Corsi di laurea magistrale - UNICO,Laboratorio di Biochimica [Borgo Roma - Ca' Vignal 3],1
45,Tue,13,1,2023/2024,Enzimologia industriale TEORIA,Laurea magistrale in Biotecnologie per le biorisorse e lo sviluppo ecosostenibile [907] Corsi di laurea magistrale - UNICO,Aula 1.02 [Borgo Roma - Ca' Vignal 3],1
45,Tue,14,1,2023/2024,Enzimologia industriale TEORIA,Laurea magistrale in Biotecnologie per le biorisorse e lo sviluppo ecosostenibile [907] Corsi di laurea magistrale - UNICO,Aula 1.02 [Borgo Roma - Ca' Vignal 3],1
14,Mon,15,1,2023/2024,"Logistics, operations e supply chain",Laurea magistrale in Data Science [955] Corsi di laurea magistrale - UNICO,Aula L [Borgo Roma - Ca' Vignal 2],"[1,2]"
14,Mon,16,1,2023/2024,"Logistics, operations e supply chain",Laurea magistrale in Data Science [955] Corsi di laurea magistrale - UNICO,Aula L [Borgo Roma - Ca' Vignal 2],"[1,2]"
14,Tue,13,1,2023/2024,"Logistics, operations e supply chain",Laurea magistrale in Data Science [955] Corsi di laurea magistrale - UNICO,Aula L [Borgo Roma - Ca' Vignal 2],"[1,2]"
14,Tue,14,1,2023/2024,"Logistics, operations e supply chain",Laurea magistrale in Data Science [955] Corsi di laurea magistrale - UNICO,Aula L [Borgo Roma - Ca' Vignal 2],"[1,2]"
14,Tue,15,1,2023/2024,"Logistics, operations e supply chain",Laurea magistrale in Data Science [955] Corsi di laurea magistrale - UNICO,Aula 1.01 [Borgo Roma - Ca' Vignal 3],"[1,2]"
14,Tue,16,1,2023/2024,"Logistics, operations e supply chain",Laurea magistrale in Data Science [955] Corsi di laurea magistrale - UNICO,Aula 1.01 [Borgo Roma - Ca' Vignal 3],"[1,2]"
14,Wed,15,1,2023/2024,"Logistics, operations e supply chain",Laurea magistrale in Data Science [955] Corsi di laurea magistrale - UNICO,Aula 1.01 [Borgo Roma - Ca' Vignal 3],"[1,2]"
14,Wed,16,1,2023/2024,"Logistics, operations e supply chain",Laurea magistrale in Data Science [955] Corsi di laurea magistrale - UNICO,Aula 1.01 [Borgo Roma - Ca' Vignal 3],"[1,2]"
29,Fri,8,1,2023/2024,Multi-omics single-cell analysis,Laurea magistrale in Medical bioinformatics [769] Corsi di laurea magistrale - UNICO,Sala riunioni (biblioteca) [Borgo Roma - Ca' Vignal 1],2
29,Fri,9,1,2023/2024,Multi-omics single-cell analysis,Laurea magistrale in Medical bioinformatics [769] Corsi di laurea magistrale - UNICO,Sala riunioni (biblioteca) [Borgo Roma - Ca' Vignal 1],2
29,Fri,10,1,2023/2024,Multi-omics single-cell analysis,Laurea magistrale in Medical bioinformatics [769] Corsi di laurea magistrale - UNICO,Sala riunioni (biblioteca) [Borgo Roma - Ca' Vignal 1],2
29,Fri,11,1,2023/2024,Programming for bioinformatics Laboratorio,Laurea magistrale in Medical bioinformatics [769] Corsi di laurea magistrale - UNICO,Aula T.06 [Borgo Roma - Ca' Vignal 3],1
29,Fri,12,1,2023/2024,Programming for bioinformatics Laboratorio,Laurea magistrale in Medical bioinformatics [769] Corsi di laurea magistrale - UNICO,Aula T.06 [Borgo Roma - Ca' Vignal 3],1
